"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-03","0.00",,"67","78","55","   18","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-04","0.00",,"73","85","61","   16","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-05","0.00",,"67","85","50","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-06","0.00",,"67","78","55","   30","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-07","0.11",,"65","76","53","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-08","0.00",,"69","82","57","   31","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-09","0.00",,"68","79","57","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-10","0.00",,"66","82","50","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-11","0.85",,"64","71","58","    8","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-12","0.42",,"61","69","53","    5","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-13","0.00",,"60","75","44","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-14","0.00",,"65","79","51","   18","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-15","0.00",,"64","75","53","   35","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-16","0.00",,"64","80","48","   16","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-17","0.01",,"67","78","55","   17","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-18",,,,,"52","   29","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-19",,,,,"52","   19","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-20",,,,,"46","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-21","0.56",,"68","76","60","    6","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-22","0.57",,"64","71","58","   26","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-23","0.00",,"64","78","51","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-24","0.00",,"71","80","61","   17","132.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-25","0.21",,"67","76","59","   26","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-26","0.00",,"68","79","57","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-27","0.00",,"69","83","56","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-28","0.00",,"71","84","58","   18","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-29","0.00",,"73","82","64","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-30","0.00",,"73","88","58","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-07-31","0.00",,"75","89","61","   21","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-01","0.00",,"65","78","52","   34","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-02","0.00",,"58","67","49","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-03","0.00",,"60","76","43","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-04","0.00",,"61","76","46","   29","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-05",,,"60","76","45","   35","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-06",,,"61","78","44","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-07",,,"66","83","49","    2","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-08",,,,,"55",,
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-09",,,,,,"    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-10","0.00",,"62","77","47","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-11","0.00",,"63","81","46","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-12","0.00",,"66","82","49","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-13","0.00",,"65","83","47","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-14","0.00",,"68","85","52","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-15","0.02",,"70","83","56","   18","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-16","0.09",,"69","78","60","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-17","0.00",,"66","82","50","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-18","0.05",,"68","82","54","   29","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-19","0.00",,"71","90","53","   17","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-20","0.00",,"66","78","53","   28","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-21","0.06",,"58","67","48","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-22","0.00",,"59","72","46","   33","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-23","0.09",,"51","61","42","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-24","0.00",,"54","73","36","   13","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-25","0.00",,"66","80","52","   15","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-26","0.00",,"63","66","59","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-27","0.00",,"67","84","51","   30","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-28","0.00",,"69","90","48","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-29","0.00",,"72","88","56","    4","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-30","0.00",,"60","76","44","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-08-31","0.00",,"67","78","55","   16","127.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-01","0.05",,"66","76","56","   17","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-02","0.00",,"65","79","51","   32","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-03","0.00",,"62","74","50","   31","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-04","0.03",,"57","67","47","   33","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-05","0.00",,"53","67","38","   36","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-06","0.00",,"53","70","35","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-07","0.00",,"62","73","51","    5","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-08","0.00",,"59","72","45","   15","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-09","0.00",,"66","81","51","   16","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-10","0.00",,"73","84","61","   18","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-11","0.00",,"65","81","49","   28","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-12","0.00",,"76","95","57","   19","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-13","0.00",,"64","72","55","    2","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-14","0.00",,"58","65","52","   35","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-15","0.30",,"49","52","47","    2","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-16","0.10",,"47","48","45","    4","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-17","0.07",,"51","60","42","   26","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-18","0.00",,"54","69","38","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-19","0.08",,"61","67","54","   11","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-20","0.04",,"62","72","52","   24","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-21","0.00",,"64","76","51","   17","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-22","0.99",,"57","67","46","   26","154.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-23","0.00",,"54","60","49","   34","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-24","0.72",,"49","51","48","   34","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-25","0.00",,"50","54","45","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-26","0.28",,"45","50","41","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-27","0.01",,"52","67","37","   30","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-28","0.00",,"50","63","37","   34","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-29","0.00",,"46","61","30","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-09-30","0.00",,"58","72","44","   16","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-01","0.09",,"60","63","56","   17","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-02","0.02",,"53","63","44","   19","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-03","0.01",,"47","57","37","   21","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-04","0.00",,"49","59","38","   25","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-05","0.00",,"42","56","28","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-06","0.00",,"51","66","36","   21","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-07","0.04",,"57","67","47","   26","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-08","0.00",,"48","58","39","   28","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-09","0.00",,"39","47","32","   27","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-10","0.00",,"47","65","28","   18","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-11","0.00",,"49","60","39","   16","127.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-12","0.00",,"49","61","37","   30","132.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-13","0.00",,"41","51","31","   29","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-14","0.09",,"34","43","26","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-15","0.00",,"40","55","25","   28","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-16","0.00",,"49","66","31","   29","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-17","0.00",,"52","70","34","   18","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-18","0.00",,"53","62","44","   26","179.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-19","0.00",,"48","64","32","   16","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-20","0.00",,"61","77","44","   15","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-21","0.00",,"58","67","48","   16","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-22","0.00",,"53","62","43","   22","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-23","0.00",,"39","46","33","   33","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-24","0.00",,"33","46","21","   32","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-25","0.02",,"40","50","30","    9","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-26","0.48",,"34","41","28","    1","161.1"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-27",,"0.4",,,"20","   34","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-28","0.00","0.0","28","33","23","   17","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-29","0.06",,"35","41","30","   29","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-30","0.01",,"29","33","24","   34","149.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-10-31","0.00",,"22","29","16","   14","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-01","0.01",,"29","35","24","   14","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-02","0.00",,"23","33","13","   34","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-03","0.00",,"20","30","10","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-04","0.21",,"27","32","22","   10","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-05","0.01","2.4","17","25","9","   31","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-06","0.00","1.6","12","20","4","   28","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-07","0.00","1.6","13","22","3","   21","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-08","0.01","1.2","11","18","5","   34","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-09","0.01","1.2","0","11","-11","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-10","0.05","1.6","8","19","-3","   17","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-11","0.03","1.6","17","24","9","   17","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-12","0.00","2.0","21","26","15","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-13","0.00","1.6","25","35","16","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-14","0.00","1.6","28","35","22","   18","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-15","0.01","1.2","23","29","17","   34","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-16","0.00","1.6","24","31","17","   17","149.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-17","0.00","1.2","19","32","5","   16","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-18","0.00","1.2","10","15","6","   32","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-19","0.00","1.2","13","24","2","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-20","0.01","1.2","26","37","15","   30","165.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-21","0.00","1.2","14","20","8","   33","127.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-22","0.00","1.2","13","20","6","   18","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-23","0.01","1.2","28","41","14","   17","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-24","0.01","1.2","26","40","12","   33","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-25","0.00","0.8","16","28","4","   18","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-26","0.00","0.8","22","29","16","    2","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-27","0.00","0.8","31","40","21","   16","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-28","0.00",,"24","37","12","   26","145.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-29","0.01",,"28","40","17","   17","161.1"
"CA00502S001","WINNIPEG A CS, MB CA","2017-11-30","0.00",,"31","36","26","   29","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-01","0.01",,"25","35","16","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-02","0.00",,"26","36","15","   18","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-03","0.00",,"23","31","15","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-04","0.02",,"18","28","7","   31","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-05","0.00",,"6","10","3","   30","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-06","0.00",,"4","9","-2","   32","107.4"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-07","0.00",,"14","24","5","   25","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-08","0.00",,"22","31","14","   34","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-09","0.00",,"18","24","13","   18","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-10","0.09",,"21","25","18","   18","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-11","0.02",,"10","26","-5","   35","125.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-12","0.01",,"11","23","-1","   14","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-13","0.00","0.0","17","22","13","    1","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-14","0.01",,"13","17","9","   36","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-15","0.05",,"9","14","4","   10","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-16","0.04","2.0","13","18","8","   11","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-17","0.00","2.4","18","27","8","   18","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-18","0.00","1.6","30","33","26","   28","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-19","0.00","0.0","9","27","-9","   28","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-20","0.00","0.4","-4","3","-12","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-21","0.01","0.4","-5","4","-14","   18","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-22","0.01","0.4","8","13","3","   31","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-23","0.01","0.8","-1","16","-18","   33","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-24","0.00","0.4","-14","-6","-23","   33","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-25","0.01","0.8","-20","-16","-24","   30","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-26","0.00","0.8","-18","-13","-23","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-27","0.00","0.8","-17","-7","-26","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-28","0.02","0.8","-9","1","-19","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-29","0.01","0.8","-18","-13","-22","   32","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-30","0.00","0.8","-25","-18","-32","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2017-12-31","0.00","0.8","-19","-10","-28","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-01","0.00","0.8","-10","-1","-20","   23","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-02","0.00","0.4","0","8","-8","   32","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-03","0.00","0.0","-12","-6","-17","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-04","0.00","0.0","-13","-5","-21","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-05","0.00","0.0","-13","-4","-23","   17","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-06","0.00","0.0","2","14","-9","   16","170.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-07","0.00","0.4","20","31","10","   28","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-08","0.00","0.0","14","27","1","   33","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-09","0.00","0.0","18","33","4","   16","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-10","0.00","0.0","14","32","-3","   34","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-11","0.00","0.0","-12","-3","-21","   33","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-12","0.01","0.0","-14","-4","-23","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-13","0.00",,"-12","-4","-21","   18","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-14","0.03","0.0","-2","5","-10","   33","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-15","0.00","0.0","-13","-7","-20","   34","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-16","0.00","0.0","-5","8","-18","   19","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-17","0.00","0.0","21","36","6","   33","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-18","0.00","0.0","19","31","8","   31","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-19","0.00","0.0","31","39","24","   24","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-20","0.00",,"21","30","11","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-21","0.00",,"18","20","16","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-22","0.00",,"22","26","17","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-23","0.00",,"21","23","19","   16","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-24","0.00",,"18","25","11","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-25","0.00",,"18","27","11","   14","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-26","0.02",,"21","27","15","   29","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-27","0.02","0.0","4","15","-7","   29","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-28","0.01","0.4","-8","-5","-11","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-29","0.01","0.4","-6","-2","-10","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-30","0.04","0.4","10","27","-7","   16","179.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-01-31","0.00","0.0","1","7","-5","   30","136.5"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-01","0.00","0.0","-11","-4","-18","   31","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-02","0.04","0.0","-8","1","-17","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-03","0.01","0.0","-15","-5","-24","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-04","0.00","0.4","-8","4","-20","   26","127.5"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-05","0.00","0.0","-6","4","-16","   32","96.2"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-06","0.00","0.0","-4","7","-14","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-07","0.00",,"-3","6","-13","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-08","0.00",,"-7","3","-17","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-09","0.00",,"-3","9","-15","   25","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-10","0.00",,"1","10","-8","   18","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-11","0.00",,"-6","6","-17","   32","116.3"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-12","0.00",,"-9","3","-21","   19","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-13","0.00",,"9","24","-6","   20","156.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-14","0.01",,"22","33","12","    1","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-15","0.01","0.4","5","20","-10","   34","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-16","0.00","0.0","7","17","-4","   19","91.7"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-17","0.00","0.0","6","14","-1","   29","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-18","0.00","0.0","-1","10","-11","    3","78.3"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-19","0.00","0.0","-6","4","-16","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-20","0.04","0.0","5","10","0","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-21","0.00","0.4","2","10","-6","   18","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-22","0.00","0.4","5","15","-6","   18","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-23","0.00","0.8","6","17","-4","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-24","0.02","0.8","12","20","4","   18","120.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-25","0.03","0.8","15","26","4","   30","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-26","0.00","1.2","18","29","6","   18","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-27","0.00","0.8","14","26","2","   18","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-02-28","0.00","0.8","23","33","13","   17","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-01","0.00","0.8","20","37","2","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-02","0.00","0.8","14","27","1","    5","73.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-03","0.00","0.8","24","40","8","   12","98.4"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-04","0.25","0.8","36","39","32","   12","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-05","0.32","5.9","28","35","21","   10","132.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-06",,"6.3",,,"9","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-07","0.00","5.9","6","19","-8","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-08","0.00","5.9","11","23","-2","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-09","0.01","5.9","7","24","-10","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-10","0.02","5.9","20","28","12","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-11","0.01","6.3","20","31","9","   29","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-12","0.00","6.3","14","26","2","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-13","0.00","5.9","15","30","0","   18","87.2"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-14","0.00","5.1","18","27","8","    3","82.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-15","0.00","5.1","14","25","3","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-16","0.00","5.1","17","32","2","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-17","0.00","5.1","20","35","6","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-18","0.00","5.1","31","34","28","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-19","0.00","4.3","24","29","20","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-20","0.02","4.3","25","32","18","   20","71.6"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-21","0.00","4.7","28","35","22","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-22","0.00","4.3","30","36","24","    0","0.0"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-23","0.00","3.5","28","40","17","   12","102.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-24","0.00","3.1","31","35","27","   16","111.8"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-25","0.00","2.8","32","34","30","   16","140.9"
"CA00502S001","WINNIPEG A CS, MB CA","2018-03-26","0.00","2.4","32","37","27","    0","0.0"
